region,year,age,sex,population
Чувашская Республика,2018,51,male,8676
Чувашская Республика,2018,52,male,8298
Чувашская Республика,2018,53,male,8689
Чувашская Республика,2018,54,male,8722
Чувашская Республика,2018,55,male,8728
Чувашская Республика,2018,56,male,8811
Чувашская Республика,2018,57,male,9436
Чувашская Республика,2018,58,male,8847
Чувашская Республика,2018,59,male,8483
Чувашская Республика,2018,60,male,7884
Чувашская Республика,2018,61,male,7215
Чувашская Республика,2018,62,male,6902
Чувашская Республика,2018,63,male,6777
Чувашская Республика,2018,64,male,5819
Чувашская Республика,2018,65,male,5645
